source,target,weight,tag
b7246,t_middle-grades,14,middle-grades
b5977,t_history,14,history
b7749,t_canlit,14,canlit
b4859,t_paranormal,14,paranormal
b7866,t_nonfiction,14,nonfiction
b7866,t_business-books,14,business-books
b6054,t_music,14,music
b9043,t_scifi,14,scifi
b9230,t_little-golden-books,14,little-golden-books
b9300,t_california,13,california
b6054,t_scifi,13,scifi
b4607,t_family,13,family
b4607,t_spirituality,13,spirituality
b9745,t_cowboys,13,cowboys
b7839,t_new-age,13,new-age
b9659,t_thrillers,13,thrillers
b6310,t_death,13,death
b9750,t_biography,13,biography
b9541,t_sci-fi-fantasy,13,sci-fi-fantasy
b7345,t_young-adult-lit,13,young-adult-lit
b9588,t_thriller,13,thriller
b9224,t_suspense,13,suspense
b3344,t_classic,13,classic
b2272,t_mystery-thriller,13,mystery-thriller
b6944,t_classics,13,classics
b8700,t_classic,13,classic
b9320,t_20th-century,13,20th-century
b7710,t_western,13,western
b1756,t_biography,13,biography
b6381,t_historical,13,historical
b7613,t_action,13,action
b6186,t_graphic-novel,13,graphic-novel
b7021,t_dark-fantasy,13,dark-fantasy
b7021,t_supernatural,13,supernatural
b7654,t_christian-books,13,christian-books
b7040,t_mystery-thriller,13,mystery-thriller
b7944,t_tournament-of-books,13,tournament-of-books
b9087,t_battle-of-the-books,13,battle-of-the-books
b7944,t_orange-prize,13,orange-prize
b6264,t_history,13,history
b4174,t_christian-non-fiction,13,christian-non-fiction
b5647,t_middle-east,13,middle-east
b6793,t_southern-fiction,13,southern-fiction
b6934,t_race,13,race
b9523,t_satire,13,satire
b9674,t_thrillers,13,thrillers
b8881,t_cancer,13,cancer
b9162,t_baby,13,baby
b9236,t_adventure,13,adventure
b6768,t_historical,13,historical
b8223,t_asian,13,asian
b4427,t_womens-fiction,13,womens-fiction
b4658,t_books-from-my-childhood,13,books-from-my-childhood
b9306,t_cancer,13,cancer
b6214,t_fantasy,13,fantasy
b7343,t_adventure,13,adventure
b8184,t_death,13,death
b8184,t_relationships,13,relationships
b8439,t_family-relationships,13,family-relationships
b6598,t_high-fantasy,13,high-fantasy
b9859,t_aliens,13,aliens
b9859,t_space,13,space
b7251,t_classic-literature,13,classic-literature
b4818,t_romantic-comedy,13,romantic-comedy
b9297,t_psychology,13,psychology
b9297,t_classic,13,classic
b406,t_books-to-read-in-your-20s,13,books-to-read-in-your-20s
b7311,t_friendship,13,friendship
b4333,t_classic-literature,13,classic-literature
b9708,t_friendship,13,friendship
b6323,t_suspense,13,suspense
b4038,t_paranormal-romance,13,paranormal-romance
b8501,t_chicklit,13,chicklit
b8455,t_humor,13,humor
b7695,t_fantasy,13,fantasy
b5683,t_christmas-books,13,christmas-books
b5553,t_funny,13,funny
b6072,t_humor,13,humor
b7951,t_classic,13,classic
b7540,t_essays,13,essays
b9194,t_picture,13,picture
b9596,t_drama,13,drama
b9739,t_fantasy,13,fantasy
b5435,t_art-books,13,art-books
b9142,t_christian-fiction,13,christian-fiction
b8525,t_beach-reads,13,beach-reads
b6511,t_fantasy,13,fantasy
b5653,t_manga-read,13,manga-read
b5653,t_read-manga,13,read-manga
b6355,t_relationships,13,relationships
b6975,t_historical-fiction,13,historical-fiction
b7746,t_memoir,13,memoir
b8614,t_coming-of-age,13,coming-of-age
b8610,t_guilty-pleasures,13,guilty-pleasures
b9704,t_drama,13,drama
b8536,t_summer-reads,13,summer-reads
b9263,t_americana,13,americana
b9628,t_mystery,13,mystery
b7582,t_summer-reads,13,summer-reads
b1936,t_family,13,family
b5606,t_non-fiction,13,non-fiction
b7454,t_drama,13,drama
b9613,t_drama,13,drama
b9613,t_suspense,13,suspense
b5293,t_graphic-novels,13,graphic-novels
b5637,t_classics,13,classics
b5918,t_beach-reads,13,beach-reads
b8774,t_board-book,13,board-book
b4883,t_traditional-literature,13,traditional-literature
b8947,t_health,13,health
b9210,t_animals,13,animals
b4529,t_horror,13,horror
b9784,t_20th-century,13,20th-century
b3574,t_beach-reads,13,beach-reads
b5569,t_gothic,13,gothic
b8457,t_relationships,13,relationships
b8477,t_read-as-a-child,13,read-as-a-child
b5353,t_humor,13,humor
b4392,t_drama,13,drama
b9150,t_sub,13,sub
b6217,t_read-manga,13,read-manga
b7382,t_family,13,family
b1752,t_animals,13,animals
b8385,t_drama,13,drama
b6036,t_family-relationships,13,family-relationships
b9248,t_action-adventure,13,action-adventure
b9769,t_summer-reads,13,summer-reads
b9756,t_chick-lit,13,chick-lit
b4265,t_family,13,family
b9193,t_grief,13,grief
b3092,t_friendship,13,friendship
b8259,t_nonfiction,13,nonfiction
b4653,t_regency,13,regency
b9742,t_teenlit,13,teenlit
b8052,t_art-books,13,art-books
b4331,t_music,13,music
b7330,t_classics,13,classics
b9411,t_romance,13,romance
b6570,t_business,13,business
b8825,t_war,13,war
b1884,t_witches,13,witches
b2557,t_nonfiction,13,nonfiction
b2557,t_self-help,13,self-help
b8094,t_sisters,13,sisters
b7883,t_comic,13,comic
b6139,t_classics,13,classics
b8902,t_german,13,german
b8341,t_graphic-novel,13,graphic-novel
b9875,t_chic-lit,13,chic-lit
b7567,t_inspirational,13,inspirational
b7885,t_drama,13,drama
b5543,t_african-american-fiction,13,african-american-fiction
b3936,t_bears,13,bears
b7388,t_chicklit,13,chicklit
b3936,t_my-childhood,13,my-childhood
b3936,t_childrens-picture-books,13,childrens-picture-books
b9124,t_bears,13,bears
b3656,t_chick-lit,13,chick-lit
b7225,t_sci-fi-fantasy,13,sci-fi-fantasy
b8263,t_pdf,13,pdf
b8449,t_african-american-fiction,13,african-american-fiction
b5706,t_1,13,1
b9881,t_mental-illness,13,mental-illness
b8604,t_non-fiction,13,non-fiction
b8604,t_art-history,13,art-history
b8379,t_romance,13,romance
b9129,t_scottish,13,scottish
b6986,t_drama,13,drama
b3775,t_epic-fantasy,13,epic-fantasy
b9772,t_romance,13,romance
b9212,t_adventure,13,adventure
b6498,t_fantasy,13,fantasy
b8447,t_pdf,13,pdf
b7580,t_adventure,13,adventure
b4363,t_historical,13,historical
b5855,t_sci-fi-fantasy,13,sci-fi-fantasy
b6235,t_sci-fi-fantasy,13,sci-fi-fantasy
b8833,t_traditional-literature,13,traditional-literature
b4300,t_humor,13,humor
b9800,t_classic,13,classic
b7171,t_adventure,13,adventure
b9328,t_teen-romance,13,teen-romance
b5066,t_adventure,13,adventure
b9445,t_arabic,13,arabic
b7798,t_humour,13,humour
b5066,t_middle-grades,13,middle-grades
b6483,t_classic,13,classic
b8191,t_management,13,management
b8150,t_crime-fiction,13,crime-fiction
b8519,t_health,13,health
b6840,t_funny,13,funny
b3130,t_family,13,family
b7294,t_arabic-novels,13,arabic-novels
b7751,t_family,13,family
b9249,t_personal-development,13,personal-development
b1355,t_non-fiction,13,non-fiction
b9665,t_chapter-book,13,chapter-book
b9746,t_fantasy,13,fantasy
b9746,t_animals,13,animals
b6717,t_urban-fantasy,13,urban-fantasy
b8401,t_science-fiction,13,science-fiction
b4307,t_could-not-finish,13,could-not-finish
b5275,t_art-books,13,art-books
b9977,t_family-relationships,13,family-relationships
b5924,t_comedy,13,comedy
b2222,t_inspirational,13,inspirational
b8123,t_thriller,13,thriller
b2696,t_picture,13,picture
b9293,t_contemporary-romance,13,contemporary-romance
b9293,t_wattpad,13,wattpad
b7771,t_short,13,short
b7401,t_religion,13,religion
b9796,t_early-readers,13,early-readers
b8877,t_food,13,food
b2527,t_high-fantasy,13,high-fantasy
b4009,t_beach-reads,13,beach-reads
b4009,t_fluff,13,fluff
b6850,t_childrens-picture-books,13,childrens-picture-books
b5570,t_supernatural,13,supernatural
b5570,t_fantasy,13,fantasy
b8960,t_family-relationships,13,family-relationships
b8480,t_romance,13,romance
b3064,t_family,13,family
b9405,t_contemporary-romance,13,contemporary-romance
b8366,t_family,13,family
b9311,t_classic,13,classic
b8699,t_classic,13,classic
b4988,t_chick-lit,13,chick-lit
b8227,t_womens-fiction,13,womens-fiction
b8676,t_thriller,13,thriller
b7639,t_favoritos,13,favoritos
b5397,t_chic-lit,13,chic-lit
b9243,t_politics,13,politics
b7045,t_books-from-my-childhood,13,books-from-my-childhood
b7130,t_humour,13,humour
b9974,t_funny,13,funny
b9267,t_historical,13,historical
b9402,t_adventure,13,adventure
b4676,t_arabic-novels,13,arabic-novels
b6218,t_sci-fi-fantasy,13,sci-fi-fantasy
b6218,t_high-fantasy,13,high-fantasy
b9510,t_maisie-dobbs,13,maisie-dobbs
b4555,t_chick-lit,13,chick-lit
b8166,t_chick-lit,12,chick-lit
b7016,t_classics,12,classics
b6298,t_non-fiction,12,non-fiction
b6474,t_summer-reads,12,summer-reads
b9986,t_suspense,12,suspense
b9180,t_suspense-thriller,12,suspense-thriller
b5701,t_war,12,war
b8221,t_modernism,12,modernism
b7572,t_funny,12,funny
b3064,t_coming-of-age,12,coming-of-age
b3064,t_could-not-finish,12,could-not-finish
b8300,t_history,12,history
b8300,t_lgbt,12,lgbt
b9383,t_books-from-my-childhood,12,books-from-my-childhood
b2527,t_historical-fiction,12,historical-fiction
b9803,t_animals,12,animals
b9803,t_picture,12,picture
b9369,t_southern-fiction,12,southern-fiction
b9293,t_love,12,love
b7266,t_non-fiction,12,non-fiction
b6792,t_action-adventure,12,action-adventure
b3881,t_non-fiction,12,non-fiction
b3881,t_biography,12,biography
b8813,t_romance,12,romance
b7959,t_chicklit,12,chicklit
b8691,t_animal,12,animal
b8421,t_chick-lit,12,chick-lit
b9792,t_beach-read,12,beach-read
b9473,t_inspirational,12,inspirational
b9829,t_arabic,12,arabic
b5066,t_coming-of-age,12,coming-of-age
b9445,t_pdf,12,pdf
b9800,t_romance,12,romance
b6795,t_christianity,12,christianity
b7403,t_humor,12,humor
b9790,t_anthropology,12,anthropology
b1675,t_chick-lit,12,chick-lit
b7678,t_cancer,12,cancer
b9872,t_historical-fiction,12,historical-fiction
b9872,t_family,12,family
b8714,t_young-adult-lit,12,young-adult-lit
b2757,t_retellings,12,retellings
b8805,t_humor,12,humor
b2892,t_fantasy,12,fantasy
b7794,t_classics,12,classics
b8272,t_sci-fi-fantasy,12,sci-fi-fantasy
b6253,t_mythology,12,mythology
b8632,t_road-trip,12,road-trip
b8012,t_romantic-suspense,12,romantic-suspense
b9361,t_chick-lit,12,chick-lit
b5718,t_romance,12,romance
b8605,t_philosophy,12,philosophy
b9718,t_self-improvement,12,self-improvement
b9718,t_memoir,12,memoir
b7686,t_self-improvement,12,self-improvement
b7686,t_personal-development,12,personal-development
b6183,t_sci-fi-fantasy,12,sci-fi-fantasy
b8825,t_wwii,12,wwii
b8753,t_sci-fi-fantasy,12,sci-fi-fantasy
b8753,t_fantasy-sci-fi,12,fantasy-sci-fi
b6562,t_thriller,12,thriller
b9272,t_historical-fiction,12,historical-fiction
b7137,t_family,12,family
b6895,t_shortstories,12,shortstories
b9742,t_romance,12,romance
b9715,t_war,12,war
b6914,t_science-fiction,12,science-fiction
b5807,t_suspense,12,suspense
b5095,t_romance,12,romance
b7561,t_drama,12,drama
b3894,t_contemporary-romance,12,contemporary-romance
b6227,t_historical,12,historical
b7432,t_family,12,family
b6403,t_paranormal,12,paranormal
b6403,t_witches,12,witches
b8457,t_family-relationships,12,family-relationships
b4529,t_nonfiction,12,nonfiction
b9524,t_christian-fiction,12,christian-fiction
b5859,t_funny,12,funny
b8648,t_love,12,love
b4591,t_arabic-novels,12,arabic-novels
b4316,t_comedy,12,comedy
b7387,t_friendship,12,friendship
b4872,t_comedy,12,comedy
b5107,t_fantasy-sci-fi,12,fantasy-sci-fi
b6819,t_indian-fiction,12,indian-fiction
b6819,t_indian-author,12,indian-author
b5942,t_family,12,family
b5942,t_humour,12,humour
b9407,t_war,12,war
b6069,t_mystery-thriller,12,mystery-thriller
b8405,t_grief,12,grief
b9417,t_animals,12,animals
b3456,t_race,12,race
b3456,t_politics,12,politics
b3456,t_relationships,12,relationships
b1874,t_american-history,12,american-history
b6716,t_comedy,12,comedy
b8281,t_spy,12,spy
b9927,t_non-fiction,12,non-fiction
b7699,t_romance,12,romance
b8311,t_jewish,12,jewish
b7033,t_historical,12,historical
b9051,t_islam,12,islam
b406,t_self-improvement,12,self-improvement
b406,t_writing,12,writing
b8017,t_drama,12,drama
b2093,t_post-apocalyptic,12,post-apocalyptic
b4911,t_greek-mythology,12,greek-mythology
b4911,t_adventure,12,adventure
b4911,t_action,12,action
b9674,t_crime,12,crime
b9151,t_animals,12,animals
b9975,t_adventure,12,adventure
b7419,t_nonfiction,12,nonfiction
b6793,t_historical,12,historical
b6793,t_giveaways,12,giveaways
b9865,t_self-improvement,12,self-improvement
b5236,t_relationships,12,relationships
b8680,t_christian-romance,12,christian-romance
b8552,t_christian-romance,12,christian-romance
b9736,t_humour,12,humour
b7862,t_nonfiction,12,nonfiction
b5361,t_family,12,family
b5709,t_historical,12,historical
b9181,t_history,12,history
b9181,t_war,12,war
b8619,t_funny,12,funny
b9828,t_womens-fiction,12,womens-fiction
b6261,t_drama,12,drama
b9060,t_australia,12,australia
b6141,t_j-k-rowling,12,j-k-rowling
b8765,t_mystery,12,mystery
b9224,t_mystery-suspense,12,mystery-suspense
b6528,t_knitting,12,knitting
b6528,t_chic-lit,12,chic-lit
b9347,t_inspirational,12,inspirational
b9347,t_spiritual,12,spiritual
b9658,t_space,12,space
b9478,t_psychology,12,psychology
b8746,t_classics,12,classics
b8746,t_easy-reader,12,easy-reader
b6777,t_relationships,12,relationships
b6114,t_new-york-city,12,new-york-city
b976,t_classics,12,classics
b5741,t_kristen-hannah,12,kristen-hannah
b7558,t_humour,12,humour
b4322,t_beach-reads,12,beach-reads
b4322,t_guilty-pleasures,12,guilty-pleasures
b9545,t_family-saga,12,family-saga
b5898,t_disney,12,disney
b4053,t_fairy-tales,12,fairy-tales
b9523,t_fantasy,12,fantasy
b5971,t_adventure,12,adventure
b7740,t_graphic-novels,12,graphic-novels
b5971,t_funny,12,funny
b7486,t_national-book-award,12,national-book-award
b2162,t_nyc,12,nyc
b9236,t_inspirational,12,inspirational
b9486,t_bdsm,12,bdsm
b6243,t_action,12,action
b6598,t_fantasia,12,fantasia
b7829,t_arthurian,12,arthurian
b5987,t_canadian,12,canadian
b7108,t_southern-lit,12,southern-lit
b5864,t_cats,12,cats
b7540,t_journalism,12,journalism
b8066,t_17th-century,12,17th-century
b8009,t_romance,12,romance
b6258,t_relationships,12,relationships
b6258,t_psych,12,psych
b8055,t_classic,12,classic
b6648,t_african-american-literature,12,african-american-literature
b7066,t_family,12,family
b7520,t_family,12,family
b8969,t_picturebooks,12,picturebooks
b5225,t_history,12,history
b9511,t_beach-reads,12,beach-reads
b9570,t_arabic,12,arabic
b7060,t_nonfiction,12,nonfiction
b6355,t_mental-illness,12,mental-illness
b3539,t_fantasy,12,fantasy
b7489,t_historical-fiction,12,historical-fiction
b7489,t_inspirational,12,inspirational
b5909,t_christian-books,12,christian-books
b8734,t_drama,12,drama
b7093,t_education,12,education
b4883,t_fairy-tales,12,fairy-tales
b4883,t_little-golden-books,12,little-golden-books
b9933,t_picturebooks,12,picturebooks
b6662,t_humor,12,humor
b7731,t_family,12,family
b7731,t_crime,12,crime
b6776,t_high-fantasy,12,high-fantasy
b7487,t_murder,12,murder
b4431,t_shortstories,12,shortstories
b7872,t_scotland,12,scotland
b6552,t_drama,12,drama
b9435,t_poetry,12,poetry
b7330,t_little-golden-books,12,little-golden-books
b7191,t_pll,12,pll
b5725,t_funny,12,funny
b5573,t_southern-fiction,12,southern-fiction
b7261,t_man-booker-prize,12,man-booker-prize
b9206,t_family,12,family
b9206,t_abuse,12,abuse
b9129,t_drugs,12,drugs
b6986,t_love,12,love
b9042,t_western,12,western
b9212,t_classics,12,classics
b9212,t_history,12,history
b9042,t_suspense,12,suspense
b4363,t_family,12,family
b4237,t_family-relationships,12,family-relationships
b9125,t_animals,12,animals
b5828,t_adventure,12,adventure
b8801,t_canada,12,canada
b5932,t_chick-lit,12,chick-lit
b8191,t_biography,12,biography
b8956,t_paranormal,12,paranormal
b9710,t_science-fiction,12,science-fiction
b4701,t_fantasy,12,fantasy
b8197,t_sci-fi-fantasy,12,sci-fi-fantasy
b2973,t_classics,12,classics
b3446,t_lgbt,12,lgbt
b9705,t_own-kindle,12,own-kindle
b5612,t_thrillers,12,thrillers
b4307,t_family-relationships,12,family-relationships
b4972,t_humour,12,humour
b8147,t_self-help,12,self-help
b9620,t_poetry-to-read,12,poetry-to-read
b4248,t_paranormal,12,paranormal
b4375,t_food,12,food
b8228,t_womens-fiction,12,womens-fiction
b4010,t_classics,12,classics
b4010,t_rhyming,12,rhyming
b8170,t_sports,12,sports
b8870,t_read-alouds,12,read-alouds
b7832,t_20th-century,12,20th-century
b9974,t_middle-grades,12,middle-grades
b7130,t_diary,12,diary
b8634,t_arabic-novels,12,arabic-novels
b6288,t_death,12,death
b6664,t_fantasy,12,fantasy
b7767,t_read-as-a-child,12,read-as-a-child
b6155,t_classic-literature,11,classic-literature
b8071,t_drama,11,drama
b3698,t_animals,11,animals
b4081,t_21st-century,11,21st-century
b3230,t_nonfiction,11,nonfiction
b9784,t_classic,11,classic
b9784,t_poetry-to-read,11,poetry-to-read
b4010,t_humor,11,humor
b4010,t_storytime,11,storytime
b8583,t_crime,11,crime
b4375,t_traditional-literature,11,traditional-literature
b5150,t_21st-century,11,21st-century
b5150,t_family,11,family
b7769,t_historical-fiction,11,historical-fiction
b3610,t_fluff,11,fluff
b3610,t_contemporary-romance,11,contemporary-romance
b1129,t_nonfiction,11,nonfiction
b4248,t_romance,11,romance
b8604,t_art-books,11,art-books
b6116,t_comedy,11,comedy
b6116,t_funny,11,funny
b8604,t_biography,11,biography
b5058,t_could-not-finish,11,could-not-finish
b6708,t_classics,11,classics
b6114,t_chick-lit,11,chick-lit
b6837,t_historical,11,historical
b6837,t_family,11,family
b8746,t_early-readers,11,early-readers
b9435,t_classics,11,classics
b7330,t_classic,11,classic
b9714,t_spirituality,11,spirituality
b9300,t_drama,11,drama
b9300,t_suicide,11,suicide
b9300,t_los-angeles,11,los-angeles
b3567,t_beach-reads,11,beach-reads
b9347,t_personal-development,11,personal-development
b9347,t_philosophy,11,philosophy
b7930,t_crime-fiction,11,crime-fiction
b9693,t_erotic-romance,11,erotic-romance
b8479,t_nyc,11,nyc
b8954,t_crime,11,crime
b8578,t_childrens-picture-books,11,childrens-picture-books
b9710,t_fantasy,11,fantasy
b9710,t_animals,11,animals
b7862,t_art-books,11,art-books
b7613,t_sci-fi-fantasy,11,sci-fi-fantasy
b7726,t_romance,11,romance
b8835,t_sub,11,sub
b8835,t_germany,11,germany
b5236,t_family-relationships,11,family-relationships
b7071,t_mysteries,11,mysteries
b9048,t_jk-rowling,11,jk-rowling
b9002,t_cook-books,11,cook-books
b8372,t_novel-indonesia,11,novel-indonesia
b5612,t_mystery,11,mystery
b4838,t_thriller,11,thriller
b5390,t_time-travel,11,time-travel
b7771,t_shorts,11,shorts
b6214,t_sci-fi,11,sci-fi
b7861,t_art-books,11,art-books
b9045,t_picture,11,picture
b5377,t_art,11,art
b8722,t_magical-realism,11,magical-realism
b1874,t_historical,11,historical
b9821,t_nonfiction,11,nonfiction
b9417,t_egypt,11,egypt
b8341,t_comics,11,comics
b8917,t_chick-lit,11,chick-lit
b9096,t_romance,11,romance
b7749,t_canada,11,canada
b6063,t_20th-century,11,20th-century
b9497,t_contemporary-romance,11,contemporary-romance
b8218,t_comedy,11,comedy
b9065,t_mystery,11,mystery
b9736,t_family,11,family
b9736,t_chick-lit,11,chick-lit
b5859,t_romance,11,romance
b6247,t_comedy,11,comedy
b6247,t_1,11,1
b2877,t_childhood-favourites,11,childhood-favourites
b8038,t_fantasy-sci-fi,11,fantasy-sci-fi
b9112,t_gilmore-girls,11,gilmore-girls
b8798,t_fantasy,11,fantasy
b6707,t_california,11,california
b2541,t_fairy-tales,11,fairy-tales
b7796,t_latino,11,latino
